"Guid","Community_Product_Image_URL__c","CurrencyIsoCode","Description","DisplayUrl","ExternalId","Family","IsActive","IsServer__c","Length__c","Name","ProductCode","Product_Image_Height__c","Product_Image_Width__c","Product_Line__c","Product_Picture_ID_URL__c","Product_Solution__c","Product_Type__c","QuantityUnitOfMeasure","SBQQ__AllocatePotOnOrders__c","SBQQ__AssetAmendmentBehavior__c","SBQQ__AssetConversion__c","SBQQ__BatchQuantity__c","SBQQ__BillingFrequency__c","SBQQ__BillingType__c","SBQQ__BlockPricingField__c","SBQQ__ChargeType__c","SBQQ__Component__c","SBQQ__CompoundDiscountRate__c","SBQQ__ConfigurationEvent__c","SBQQ__ConfigurationFieldSet__c","SBQQ__ConfigurationFields__c","SBQQ__ConfigurationFormTitle__c","SBQQ__ConfigurationType__c","SBQQ__ConfigurationValidator__c","SBQQ__ConfiguredCodePattern__c","SBQQ__ConfiguredDescriptionPattern__c","SBQQ__CostEditable__c","SBQQ__CostSchedule__c","SBQQ__CustomConfigurationPage__c","SBQQ__CustomConfigurationRequired__c","SBQQ__CustomerCommunityAvailability__c","SBQQ__DefaultPricingTable__c","SBQQ__DefaultQuantity__c","SBQQ__DescriptionLocked__c","SBQQ__DiscountCategory__c","SBQQ__DiscountSchedule__c","SBQQ__DynamicPricingConstraint__c","SBQQ__EnableLargeConfiguration__c","SBQQ__ExcludeFromMaintenance__c","SBQQ__ExcludeFromOpportunity__c","SBQQ__ExternallyConfigurable__c","SBQQ__GenerateContractedPrice__c","SBQQ__HasConfigurationAttributes__c","SBQQ__HasConsumptionSchedule__c","SBQQ__Hidden__c","SBQQ__HidePriceInSearchResults__c","SBQQ__IncludeInMaintenance__c","SBQQ__NewQuoteGroup__c","SBQQ__NonDiscountable__c","SBQQ__NonPartnerDiscountable__c","SBQQ__OptionLayout__c","SBQQ__OptionSelectionMethod__c","SBQQ__Optional__c","SBQQ__PriceEditable__c","SBQQ__PricingMethodEditable__c","SBQQ__PricingMethod__c","SBQQ__ProductPictureID__c","SBQQ__QuantityEditable__c","SBQQ__QuantityScale__c","SBQQ__ReconfigurationDisabled__c","SBQQ__RenewalProduct__c","SBQQ__SortOrder__c","SBQQ__Specifications__c","SBQQ__SubscriptionBase__c","SBQQ__SubscriptionCategory__c","SBQQ__SubscriptionConversion__c","SBQQ__SubscriptionPercent__c","SBQQ__SubscriptionPricing__c","SBQQ__SubscriptionTarget__c","SBQQ__SubscriptionTerm__c","SBQQ__SubscriptionType__c","SBQQ__TaxCode__c","SBQQ__Taxable__c","SBQQ__TermDiscountLevel__c","SBQQ__TermDiscountSchedule__c","SBQQ__UpgradeCredit__c","SBQQ__UpgradeRatio__c","SBQQ__UpgradeSource__c","SBQQ__UpgradeTarget__c","Service_Type__c","Standard_Pricebook_Price__c","StockKeepingUnit","U_s_Occupied__c"
b230487d-4e25-4502-9405-dfb155bbe476,"#N/A",USD,Quick Deploy is a flat fee basic installation package that allows hands-on organizations get a foundational deployment off the ground.,"#N/A","#N/A",Services,true,false,"#N/A",Milestone Deliverable,SRV-MST,50.0,150.0,Professional Services,0153h000001A8rj,Atomic Services,Professional Service,"#N/A",false,Default,One per quote line,"#N/A",Invoice Plan,Advance,Quantity,Recurring,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,false,false,false,false,false,true,false,"#N/A",Click,false,false,false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,"#N/A","#N/A"
b23daee8-c6e3-40ed-bf2f-d8135aaa298e,"#N/A",USD,"24 Hour Support SLA. Online support forums, community help documentation. Email and Online Support Tickets.","#N/A","#N/A",Services,true,false,"#N/A",Silver Support,SPT-001,50.0,150.0,Support Hours,0153h000001A8s6,Atomic Support,Support Hours,"#N/A",false,Default,"#N/A","#N/A","#N/A","#N/A",Quantity,One-Time,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,false,false,false,false,false,true,false,"#N/A",Click,false,false,false,List,"#N/A",false,"#N/A",false,"#N/A","#N/A","#N/A",List,"#N/A","#N/A","#N/A",Fixed Price,"#N/A",12.0,Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3000.0,"#N/A","#N/A"
b2f341c6-f308-42ce-add0-9190cf45d086,"#N/A",USD,"16GB RDIMM, 2133MT/s, Dual Rank, x4 Data Width","#N/A","#N/A",Hardware,true,false,"#N/A","16GB RDIMM, 2133MT/s",MEM 16GB,60.0,60.0,"#N/A",https://c.na35.content.force.com/servlet/servlet.ImageServer?id=01541000000H4oy&oid=00D41000000emZ2,"#N/A","#N/A","#N/A",false,Allow Refund,One per quote line,"#N/A","#N/A","#N/A",Quantity,One-Time,true,"#N/A","#N/A","#N/A","#N/A","#N/A",Disabled,"#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,Do Not Generate,false,false,false,false,true,false,false,false,Tabs,Click,false,false,false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,Hardware,"#N/A","#N/A","#N/A","#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",253.0,"#N/A","#N/A"
b45c1ee4-0b1d-40ad-9c2f-f497d62e1141,"#N/A",USD,Currency Conversion Credit,"#N/A","#N/A","#N/A",true,false,"#N/A",Currency Conversion Credit,curr-credit,100.0,100.0,"#N/A","#N/A","#N/A","#N/A","#N/A",false,Default,One per quote line,"#N/A","#N/A","#N/A",Quantity,One-Time,true,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,false,false,false,false,false,false,false,"#N/A",Click,false,true,false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,"#N/A","#N/A"
b4639874-dd10-4ddc-9bc8-8967a8a29b8c,"#N/A",USD,These accessories offer the proper cable management options to meet varying needs.,"#N/A","#N/A",Hardware,true,false,"#N/A",Cable Containment Brackets,CMPC-5884,60.0,60.0,"#N/A",https://c.na35.content.force.com/servlet/servlet.ImageServer?id=01541000000H4pG&oid=00D41000000emZ2&lastMod=1478804179000,"#N/A","#N/A","#N/A",false,Allow Refund,One per quote line,"#N/A","#N/A","#N/A",Quantity,One-Time,true,"#N/A","#N/A","#N/A","#N/A","#N/A",Disabled,"#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,false,false,false,true,false,false,false,Tabs,Click,false,false,false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,Hardware,"#N/A","#N/A","#N/A","#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",159.0,"#N/A","#N/A"
b5b0072e-ef57-4c69-9691-71ad80c9b519,"#N/A",USD,"Intel Xeon E5-2667 v4 3.2GHz,25M Cache,9.60GT/s 8C/16T (135W) - Designed for software defined infrastructure supercharged for efficiency, performance, and agile services delivery across cloud-native and traditional applications.","#N/A","#N/A",Hardware,true,false,"#N/A",Intel Xeon E5-2667 v4 3.2GHz,INTEL E5-2667,60.0,60.0,"#N/A",https://www.intel.com/content/dam/www/global/badges/badge-xeon-vert.png,"#N/A","#N/A","#N/A",false,Allow Refund,One per quote line,"#N/A","#N/A","#N/A",Quantity,One-Time,true,"#N/A","#N/A","#N/A","#N/A","#N/A",Disabled,"#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,Do Not Generate,false,false,false,false,true,false,false,false,Tabs,Click,false,false,false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,Hardware,"#N/A","#N/A","#N/A","#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",1533.0,"#N/A","#N/A"
b605ee91-1d1c-4652-bbd8-5045e1760ea7,"#N/A",USD,No Operating System,"#N/A","#N/A",None,true,false,"#N/A",No Operating System,CONFIG NOSW,60.0,60.0,"#N/A",https://c.na35.content.force.com/servlet/servlet.ImageServer?id=01541000000H4ou&oid=00D41000000emZ2&lastMod=1478804179000,"#N/A","#N/A","#N/A",false,Allow Refund,One per quote line,"#N/A","#N/A","#N/A",Quantity,One-Time,true,"#N/A","#N/A","#N/A","#N/A","#N/A",Disabled,"#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,false,false,false,true,false,true,false,Tabs,Click,false,false,false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,Software,"#N/A","#N/A","#N/A","#N/A","#N/A",Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,"#N/A","#N/A"
bd2c63b5-b740-4453-a1ea-c279e6a018ab,"#N/A",USD,"Intel Xeon E5-2698 v4 2.2GHz,50M Cache,9.60GT/s 20C/40T (135W) - Designed for software defined infrastructure supercharged for efficiency, performance, and agile services delivery across cloud-native and traditional applications.","#N/A","#N/A",Hardware,true,false,"#N/A",Intel Xeon E5-2698 v4 2.2GHz,INTEL E5-2698,60.0,60.0,"#N/A",https://www.intel.com/content/dam/www/global/badges/badge-xeon-vert.png,"#N/A","#N/A","#N/A",false,Allow Refund,One per quote line,"#N/A","#N/A","#N/A",Quantity,One-Time,true,"#N/A","#N/A","#N/A","#N/A","#N/A",Disabled,"#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,Do Not Generate,false,false,false,false,true,false,false,false,Tabs,Click,false,false,false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,Hardware,"#N/A","#N/A","#N/A","#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
bf80f687-c78f-461f-8b50-d826e2cd5725,"#N/A",USD,Policy Auditor software automates security audit processes and helps you report consistently and accurately against internal and external policies.,"#N/A","#N/A",Software,true,false,"#N/A",Policy Auditor,SS-006,50.0,150.0,Client Security,0153h000001A8rh,Server Security,SaaS,"#N/A",false,Default,One per quote line,"#N/A",Annual,Advance,Quantity,Recurring,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,false,false,false,false,false,false,false,"#N/A",Click,false,false,false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,OnPremise,"#N/A","#N/A",Fixed Price,"#N/A",12.0,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2000.0,"#N/A","#N/A"
c03e46fb-1bdc-4065-88a1-4eb231a71807,"#N/A",USD,Network Security Platform is a next-generation intrusion prevention system (IPS) that redefines how organizations block advanced threats.,"#N/A","#N/A",Software,true,false,"#N/A",Network Security Platform,NS-002,100.0,100.0,Threat Intelligence,0153h000001A8rR,Network Security,SaaS,"#N/A",false,Default,One per quote line,"#N/A",Monthly,Arrears,Quantity,Recurring,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,false,false,false,false,false,false,false,"#N/A",Click,false,false,false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,"#N/A","#N/A","#N/A",Fixed Price,"#N/A",1.0,Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",399.0,"#N/A","#N/A"
c74d1b2a-3220-4d50-9c1f-0541a7eec1b0,"#N/A",USD,Module providing Application Protection for tech stack. Blocks of 5 applications.,"#N/A","#N/A",Software,true,false,"#N/A",Application Protection Block,S-SSO-APB,100.0,100.0,"#N/A",https://c.na35.content.force.com/servlet/servlet.ImageServer?id=01541000000H4ok&oid=00D41000000emZ2&lastMod=1478804179000,"#N/A","#N/A","#N/A",false,Default,One per quote line,"#N/A",Annual,Advance,Quantity,Recurring,false,"#N/A",Always,"#N/A","#N/A","#N/A",Disabled,"#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,false,false,false,false,false,false,false,"#N/A",Click,false,false,false,Block,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,"#N/A","#N/A","#N/A",Fixed Price,"#N/A",12.0,Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",1000.0,"#N/A","#N/A"
c9630b22-8c2f-4b25-bb3f-e7de77a1d91d,"#N/A",USD,The Power Cord is designed to provide ideal electrical connectivity to your equipments. It operates at 250-Volt voltage range.,"#N/A","#N/A",Hardware,true,false,5.0,C19 to C20 Power Cable 5',CMPC-5890,60.0,60.0,"#N/A",https://c.na35.content.force.com/servlet/servlet.ImageServer?id=01541000000H4pF&oid=00D41000000emZ2&lastMod=1478804179000,"#N/A","#N/A","#N/A",false,Allow Refund,One per quote line,"#N/A","#N/A","#N/A",Quantity,One-Time,true,"#N/A","#N/A","#N/A","#N/A","#N/A",Disabled,"#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,false,false,false,true,false,false,false,Tabs,Click,false,false,false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,Hardware,"#N/A","#N/A","#N/A","#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",305.0,"#N/A","#N/A"
cabd406f-e3d7-4f33-ac60-fd24874fb6a0,"#N/A",USD,"Red Hat Enterprise Linux delivers military-grade security, 99.999% uptime, support for business-critical workloads.","#N/A","#N/A",Software,true,false,"#N/A",Red Hat Enterprise Linux,REDHAT,100.0,100.0,"#N/A",https://c.na35.content.force.com/servlet/servlet.ImageServer?id=01541000000H4pW&oid=00D41000000emZ2&lastMod=1478804180000,"#N/A","#N/A","#N/A",false,Allow Refund,One per quote line,"#N/A","#N/A","#N/A",Quantity,One-Time,true,"#N/A","#N/A","#N/A","#N/A","#N/A",Disabled,"#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,false,false,false,true,false,false,false,Tabs,Click,false,false,false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,Software,"#N/A","#N/A","#N/A","#N/A","#N/A",Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,"#N/A","#N/A"
cace458c-6b99-4a94-bb50-d76fb0f23567,/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpeg&versionId=0681I000006SqtY&operationContext=CHATTER&contentId=05T1I00000M275U,USD,Cloud Threat Detection is a convenient service that plugs into existing Atomic security solutions to detect advanced malware.,"#N/A","#N/A",Software,true,false,"#N/A",Cloud Threat Detection,ATA-001,100.0,100.0,Client Security,0153h000001A8rR,Advanced Threat Analysis,SaaS,"#N/A",false,Default,One per quote line,"#N/A",Monthly,Arrears,Quantity,Recurring,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,false,false,false,false,false,false,false,"#N/A",Click,false,false,false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,"#N/A","#N/A","#N/A",Fixed Price,"#N/A",1.0,Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Risk Assessment,2000.0,"#N/A","#N/A"
cae82e7b-bc55-4b44-a2cd-58fe9a62c646,"#N/A",USD,The Power Cord is designed to provide ideal electrical connectivity to your equipments. It operates at 250-Volt voltage range.,"#N/A","#N/A",Hardware,true,false,3.0,C19 to C20 Power Cable 3',CMPC-5889,60.0,60.0,"#N/A",https://c.na35.content.force.com/servlet/servlet.ImageServer?id=01541000000H4pF&oid=00D41000000emZ2&lastMod=1478804179000,"#N/A","#N/A","#N/A",false,Allow Refund,One per quote line,"#N/A","#N/A","#N/A",Quantity,One-Time,true,"#N/A","#N/A","#N/A","#N/A","#N/A",Disabled,"#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,false,false,false,true,false,false,false,Tabs,Click,false,false,false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,Hardware,"#N/A","#N/A","#N/A","#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",245.0,"#N/A","#N/A"
cd7375d9-1ca4-45e6-8f88-6a93ae91df88,"#N/A",USD,"Rack PDU 15A, 120V L5-20 input 5-20 output - Basic Rack Power Distribution Unit allows users to distribute power outlets to rack-mount equipment.","#N/A","#N/A",Hardware,true,false,"#N/A","Rack PDU 15A, 120V L5-20",PDU-2024,75.0,75.0,"#N/A",https://c.na35.content.force.com/servlet/servlet.ImageServer?id=01541000000H4p0&oid=00D41000000emZ2&lastMod=1478804179000,"#N/A","#N/A","#N/A",false,Allow Refund,One per quote line,"#N/A","#N/A","#N/A",Quantity,One-Time,true,"#N/A","#N/A","#N/A","#N/A","#N/A",Disabled,"#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,false,false,false,true,false,false,false,Tabs,Click,false,false,false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,Hardware,"#N/A","#N/A","#N/A","#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",1790.0,"#N/A","#N/A"
d1152b85-e466-4c81-a7e4-ccc0049b7d69,"#N/A",USD,4TB 7.2k RPM NLSAS 12Gps 3.5 in - Industry-leading rotational vibration tolerance design helps ensure consistent performance in dense multi-drive systems,"#N/A","#N/A",Hardware,true,false,"#N/A",4TB 7.2k RPM NLSAS,HD 4TB,60.0,60.0,"#N/A",https://c.na35.content.force.com/servlet/servlet.ImageServer?id=01541000000H4on&oid=00D41000000emZ2,"#N/A","#N/A","#N/A",false,Allow Refund,One per quote line,"#N/A","#N/A","#N/A",Quantity,One-Time,true,"#N/A","#N/A","#N/A","#N/A","#N/A",Disabled,"#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,Do Not Generate,false,false,false,false,true,false,false,false,Tabs,Click,false,false,false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,Hardware,"#N/A","#N/A","#N/A","#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",670.0,"#N/A","#N/A"
d2737903-9d4a-4f26-bcf0-3b66680817c6,"#N/A",USD,Roof Fan Tray promotes bottom to top airflow for an enclosure in zero U of space. It cools by exhausting heat out of the roof of the rack.,"#N/A","#N/A",Hardware,true,false,"#N/A",Roof Fan Tray 750mm - 208V,BSSA-4308,60.0,60.0,"#N/A",https://c.na35.content.force.com/servlet/servlet.ImageServer?id=01541000000H4pI&oid=00D41000000emZ2&lastMod=1478804179000,"#N/A","#N/A","#N/A",false,Allow Refund,One per quote line,"#N/A","#N/A","#N/A",Quantity,One-Time,true,"#N/A","#N/A","#N/A","#N/A","#N/A",Disabled,"#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,false,false,false,true,false,false,false,Tabs,Click,false,false,false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,Hardware,"#N/A","#N/A","#N/A","#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",1122.0,"#N/A","#N/A"
d3b5e739-aa89-4a8c-9c1d-72fb1d8cacbf,"#N/A",USD,"Endpoint Security for Mac protects Macintosh endpoints against viruses, spyware, Trojan horses, and other malware threats.","#N/A","#N/A",Software,true,false,"#N/A",Endpoint Security for Mac,EP-005,100.0,100.0,Client Security,0153h000001A8rR,Endpoint Protection,SaaS,"#N/A",false,Default,One per quote line,"#N/A",Monthly,Arrears,Quantity,Recurring,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,false,false,false,false,false,false,false,"#N/A",Click,false,false,false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,"#N/A","#N/A","#N/A",Fixed Price,"#N/A",1.0,Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",50.0,"#N/A","#N/A"
d4d1c847-7f5c-42f1-9bb3-7a40a22627e7,"#N/A",USD,"Mounting hardware includes light and heavy-duty shelves, bolt-down brackets, stabilization plates, grounding kits, keyboard drawers, mounting rails, brackets, and associated hardware.","#N/A","#N/A",Hardware,true,false,"#N/A",TX 600mm/750mm Stabalizer Plate,BSSA-4303,100.0,100.0,"#N/A",https://c.na35.content.force.com/servlet/servlet.ImageServer?id=01541000000H4pa&oid=00D41000000emZ2&lastMod=1478804180000,"#N/A","#N/A","#N/A",false,Allow Refund,One per quote line,"#N/A","#N/A","#N/A",Quantity,One-Time,true,"#N/A","#N/A","#N/A","#N/A","#N/A",Disabled,"#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,false,false,false,true,false,false,false,Tabs,Click,false,false,false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,Hardware,"#N/A","#N/A","#N/A","#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",41.0,"#N/A","#N/A"
d843e1db-7352-456f-a892-3b86aa26705c,"#N/A",USD,Flat Professional Service Rates for mixed-us.,"#N/A","#N/A",Services,true,false,"#N/A",Professional Service Hours (Usage),SRV-002-U,50.0,150.0,Professional Services,0153h000001A8rm,Atomic Services,Professional Service,"#N/A",false,Default,One per quote line,"#N/A","#N/A","#N/A",Quantity,Usage,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,false,false,false,false,false,true,false,"#N/A",Click,false,false,false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,"#N/A","#N/A","#N/A","#N/A","#N/A",1.0,Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",250.0,"#N/A","#N/A"
db7fc448-40c3-4228-b20c-31ab2e5c6c2e,"#N/A",USD,"Change Control eliminates change activity in server environments that can lead to security breaches, data loss, and outages.","#N/A","#N/A",Software,true,false,"#N/A",Change Control,SS-001,50.0,150.0,Client Security,0153h000001A8rd,Server Security,SaaS,"#N/A",false,Default,One per quote line,"#N/A",Monthly,Advance,Quantity,Recurring,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,false,false,false,false,false,false,false,"#N/A",Click,false,false,false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,OnPremise,"#N/A","#N/A","#N/A","#N/A",12.0,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",10000.0,"#N/A","#N/A"
dbe181dc-5664-4bc0-96aa-8c21124f6124,"#N/A",USD,"Rack PDU Metered 30A, 120V L5-20 input 5-20 output - Metered Rack Power Distribution Units (PDUs) provide active metering to enable energy optimization and circuit protection.","#N/A","#N/A",Hardware,true,false,"#N/A","Rack PDU Metered 30A, 120V L5-20",MPDU-3005,75.0,75.0,"#N/A",https://c.na35.content.force.com/servlet/servlet.ImageServer?id=01541000000H4p0&oid=00D41000000emZ2&lastMod=1478804179000,"#N/A","#N/A","#N/A",false,Allow Refund,One per quote line,"#N/A","#N/A","#N/A",Quantity,One-Time,true,"#N/A","#N/A","#N/A","#N/A","#N/A",Disabled,"#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,false,false,false,false,false,false,false,Tabs,Click,false,false,false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,"#N/A","#N/A"
dcc93b7e-542a-442f-8eb0-74874865a761,"#N/A",USD,"8TB 7.2k RPM Self-Encrypting NLSAS 12Gps 3.5 in - Performing like any other hard drive, with the encryption being completely transparent or invisible to the user.","#N/A","#N/A",Hardware,true,false,"#N/A",8TB 7.2k RPM Self-Encrypting NLSAS,HD 8TBSE,60.0,60.0,"#N/A",https://c.na35.content.force.com/servlet/servlet.ImageServer?id=01541000000H4on&oid=00D41000000emZ2,"#N/A","#N/A","#N/A",false,Allow Refund,One per quote line,"#N/A","#N/A","#N/A",Quantity,One-Time,true,"#N/A","#N/A","#N/A","#N/A","#N/A",Disabled,"#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,Do Not Generate,false,false,false,false,true,false,false,false,Tabs,Click,false,false,false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,Hardware,"#N/A","#N/A","#N/A","#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",1122.0,"#N/A","#N/A"
